,Country,Year,Lat,Long,Age,Population,Population Men,Population Women
312,Australia,2006,-25.274398,133.775136,30 to 34,1474144.0,733918.0,740226.0
313,Australia,2006,-25.274398,133.775136,35 to 39,1508828.0,749952.0,758876.0
314,Australia,2006,-25.274398,133.775136,40 to 44,1516444.0,752965.0,763479.0
315,Australia,2006,-25.274398,133.775136,45 to 49,1477732.0,731592.0,746140.0
316,Australia,2006,-25.274398,133.775136,50 to 54,1347835.0,670162.0,677673.0
317,Australia,2006,-25.274398,133.775136,55 to 59,1257992.0,628894.0,629098.0
318,Australia,2006,-25.274398,133.775136,60 to 64,978835.0,490907.0,487928.0
319,Australia,2006,-25.274398,133.775136,65 to 69,773121.0,382035.0,391086.0
320,Australia,2006,-25.274398,133.775136,70 to 74,624132.0,300343.0,323789.0
321,Australia,2006,-25.274398,133.775136,75 to 79,546681.0,249995.0,296686.0
322,Australia,2006,-25.274398,133.775136,80 to 84,401438.0,164408.0,237030.0
323,Australia,2006,-25.274398,133.775136,85 and over,318692.0,103266.0,215426.0
324,Australia,2007,-25.274398,133.775136,0 to 4,1336479.0,686251.0,650228.0
325,Australia,2007,-25.274398,133.775136,5 to 9,1327564.0,680272.0,647292.0
326,Australia,2007,-25.274398,133.775136,10 to 14,1382818.0,709912.0,672906.0
327,Australia,2007,-25.274398,133.775136,15 to 19,1420721.0,729591.0,691130.0
328,Australia,2007,-25.274398,133.775136,20 to 24,1483141.0,757626.0,725515.0
329,Australia,2007,-25.274398,133.775136,25 to 29,1431018.0,722526.0,708492.0
330,Australia,2007,-25.274398,133.775136,30 to 34,1457084.0,726262.0,730822.0
331,Australia,2007,-25.274398,133.775136,35 to 39,1555685.0,772462.0,783223.0
332,Australia,2007,-25.274398,133.775136,40 to 44,1504232.0,746834.0,757398.0
333,Australia,2007,-25.274398,133.775136,45 to 49,1509850.0,747698.0,762152.0
334,Australia,2007,-25.274398,133.775136,50 to 54,1373058.0,681898.0,691160.0
335,Australia,2007,-25.274398,133.775136,55 to 59,1254193.0,625668.0,628525.0
336,Australia,2007,-25.274398,133.775136,60 to 64,1055169.0,528732.0,526437.0
337,Australia,2007,-25.274398,133.775136,65 to 69,800638.0,397118.0,403520.0
338,Australia,2007,-25.274398,133.775136,70 to 74,640247.0,308311.0,331936.0
339,Australia,2007,-25.274398,133.775136,75 to 79,547710.0,251339.0,296371.0
340,Australia,2007,-25.274398,133.775136,80 to 84,410879.0,170213.0,240666.0
341,Australia,2007,-25.274398,133.775136,85 and over,337136.0,110923.0,226213.0
342,Australia,2008,-25.274398,133.775136,0 to 4,1383093.0,710252.0,672841.0
343,Australia,2008,-25.274398,133.775136,5 to 9,1334683.0,683671.0,651012.0
344,Australia,2008,-25.274398,133.775136,10 to 14,1383120.0,710306.0,672814.0
345,Australia,2008,-25.274398,133.775136,15 to 19,1447612.0,743757.0,703855.0
346,Australia,2008,-25.274398,133.775136,20 to 24,1526362.0,782937.0,743425.0
347,Australia,2008,-25.274398,133.775136,25 to 29,1500008.0,759647.0,740361.0
348,Australia,2008,-25.274398,133.775136,30 to 34,1458344.0,728006.0,730338.0
349,Australia,2008,-25.274398,133.775136,35 to 39,1589553.0,788745.0,800808.0
350,Australia,2008,-25.274398,133.775136,40 to 44,1499409.0,744638.0,754771.0
351,Australia,2008,-25.274398,133.775136,45 to 49,1537823.0,762004.0,775819.0
352,Australia,2008,-25.274398,133.775136,50 to 54,1397815.0,693355.0,704460.0
353,Australia,2008,-25.274398,133.775136,55 to 59,1268595.0,631294.0,637301.0
354,Australia,2008,-25.274398,133.775136,60 to 64,1117615.0,559927.0,557688.0
355,Australia,2008,-25.274398,133.775136,65 to 69,827160.0,410907.0,416253.0
356,Australia,2008,-25.274398,133.775136,70 to 74,657877.0,317663.0,340214.0
357,Australia,2008,-25.274398,133.775136,75 to 79,546932.0,251539.0,295393.0
358,Australia,2008,-25.274398,133.775136,80 to 84,420642.0,176055.0,244587.0
359,Australia,2008,-25.274398,133.775136,85 and over,352556.0,117342.0,235214.0
360,Australia,2009,-25.274398,133.775136,0 to 4,1425684.0,731969.0,693715.0
361,Australia,2009,-25.274398,133.775136,5 to 9,1346100.0,689986.0,656114.0
362,Australia,2009,-25.274398,133.775136,10 to 14,1386256.0,711605.0,674651.0
363,Australia,2009,-25.274398,133.775136,15 to 19,1462438.0,751442.0,710996.0
364,Australia,2009,-25.274398,133.775136,20 to 24,1581376.0,813622.0,767754.0
365,Australia,2009,-25.274398,133.775136,25 to 29,1577309.0,801314.0,775995.0
366,Australia,2009,-25.274398,133.775136,30 to 34,1476377.0,738309.0,738068.0
367,Australia,2009,-25.274398,133.775136,35 to 39,1604280.0,796271.0,808009.0
368,Australia,2009,-25.274398,133.775136,40 to 44,1512063.0,750450.0,761613.0
369,Australia,2009,-25.274398,133.775136,45 to 49,1554430.0,770435.0,783995.0
370,Australia,2009,-25.274398,133.775136,50 to 54,1430082.0,709117.0,720965.0
371,Australia,2009,-25.274398,133.775136,55 to 59,1287172.0,639246.0,647926.0
372,Australia,2009,-25.274398,133.775136,60 to 64,1157520.0,579498.0,578022.0
373,Australia,2009,-25.274398,133.775136,65 to 69,865863.0,430379.0,435484.0
374,Australia,2009,-25.274398,133.775136,70 to 74,680298.0,329642.0,350656.0
375,Australia,2009,-25.274398,133.775136,75 to 79,547565.0,252539.0,295026.0
376,Australia,2009,-25.274398,133.775136,80 to 84,428611.0,180966.0,247645.0
377,Australia,2009,-25.274398,133.775136,85 and over,368229.0,124007.0,244222.0
378,Australia,2010,-25.274398,133.775136,0 to 4,1454012.0,746322.0,707690.0
379,Australia,2010,-25.274398,133.775136,5 to 9,1360182.0,697910.0,662272.0
380,Australia,2010,-25.274398,133.775136,10 to 14,1384504.0,710019.0,674485.0
381,Australia,2010,-25.274398,133.775136,15 to 19,1460048.0,749321.0,710727.0
382,Australia,2010,-25.274398,133.775136,20 to 24,1605054.0,824068.0,780986.0
383,Australia,2010,-25.274398,133.775136,25 to 29,1627256.0,826369.0,800887.0
384,Australia,2010,-25.274398,133.775136,30 to 34,1498197.0,749576.0,748621.0
385,Australia,2010,-25.274398,133.775136,35 to 39,1600546.0,794307.0,806239.0
386,Australia,2010,-25.274398,133.775136,40 to 44,1537102.0,762854.0,774248.0
387,Australia,2010,-25.274398,133.775136,45 to 49,1554804.0,770567.0,784237.0
388,Australia,2010,-25.274398,133.775136,50 to 54,1460583.0,723754.0,736829.0
389,Australia,2010,-25.274398,133.775136,55 to 59,1308403.0,648777.0,659626.0
390,Australia,2010,-25.274398,133.775136,60 to 64,1194384.0,597038.0,597346.0
391,Australia,2010,-25.274398,133.775136,65 to 69,908395.0,451241.0,457154.0
392,Australia,2010,-25.274398,133.775136,70 to 74,704894.0,344030.0,360864.0
393,Australia,2010,-25.274398,133.775136,75 to 79,549808.0,253763.0,296045.0
394,Australia,2010,-25.274398,133.775136,80 to 84,436984.0,186331.0,250653.0
395,Australia,2010,-25.274398,133.775136,85 and over,386594.0,131584.0,255010.0
396,Australia,2011,-25.274398,133.775136,0 to 4,1458114.0,748527.0,709587.0
397,Australia,2011,-25.274398,133.775136,5 to 9,1387634.0,712205.0,675429.0
398,Australia,2011,-25.274398,133.775136,10 to 14,1387865.0,711543.0,676322.0
399,Australia,2011,-25.274398,133.775136,15 to 19,1453459.0,746599.0,706860.0
400,Australia,2011,-25.274398,133.775136,20 to 24,1611663.0,823470.0,788193.0
401,Australia,2011,-25.274398,133.775136,25 to 29,1658170.0,841084.0,817086.0
402,Australia,2011,-25.274398,133.775136,30 to 34,1536161.0,769211.0,766950.0
403,Australia,2011,-25.274398,133.775136,35 to 39,1573910.0,782204.0,791706.0
404,Australia,2011,-25.274398,133.775136,40 to 44,1587244.0,786748.0,800496.0
405,Australia,2011,-25.274398,133.775136,45 to 49,1541837.0,764147.0,777690.0
406,Australia,2011,-25.274398,133.775136,50 to 54,1494063.0,739627.0,754436.0
407,Australia,2011,-25.274398,133.775136,55 to 59,1335993.0,662069.0,673924.0
408,Australia,2011,-25.274398,133.775136,60 to 64,1226000.0,611198.0,614802.0
409,Australia,2011,-25.274398,133.775136,65 to 69,954260.0,474253.0,480007.0
410,Australia,2011,-25.274398,133.775136,70 to 74,727671.0,357296.0,370375.0
411,Australia,2011,-25.274398,133.775136,75 to 79,558341.0,258411.0,299930.0
412,Australia,2011,-25.274398,133.775136,80 to 84,444032.0,190572.0,253460.0
413,Australia,2011,-25.274398,133.775136,85 and over,403607.0,139070.0,264537.0
414,Australia,2012,-25.274398,133.775136,0 to 4,1494690.0,767222.0,727468.0
415,Australia,2012,-25.274398,133.775136,5 to 9,1419391.0,729212.0,690179.0
416,Australia,2012,-25.274398,133.775136,10 to 14,1389913.0,712452.0,677461.0
417,Australia,2012,-25.274398,133.775136,15 to 19,1460304.0,749640.0,710664.0
418,Australia,2012,-25.274398,133.775136,20 to 24,1628778.0,831151.0,797627.0
419,Australia,2012,-25.274398,133.775136,25 to 29,1698768.0,860012.0,838756.0
420,Australia,2012,-25.274398,133.775136,30 to 34,1589894.0,797981.0,791913.0
421,Australia,2012,-25.274398,133.775136,35 to 39,1557083.0,776062.0,781021.0
422,Australia,2012,-25.274398,133.775136,40 to 44,1634211.0,808553.0,825658.0
423,Australia,2012,-25.274398,133.775136,45 to 49,1533749.0,759500.0,774249.0
424,Australia,2012,-25.274398,133.775136,50 to 54,1523432.0,753867.0,769565.0
425,Australia,2012,-25.274398,133.775136,55 to 59,1363695.0,673971.0,689724.0
426,Australia,2012,-25.274398,133.775136,60 to 64,1225704.0,609179.0,616525.0
427,Australia,2012,-25.274398,133.775136,65 to 69,1022037.0,507807.0,514230.0
428,Australia,2012,-25.274398,133.775136,70 to 74,754476.0,370023.0,384453.0
429,Australia,2012,-25.274398,133.775136,75 to 79,571722.0,266730.0,304992.0
430,Australia,2012,-25.274398,133.775136,80 to 84,445093.0,192582.0,252511.0
431,Australia,2012,-25.274398,133.775136,85 and over,420525.0,147035.0,273490.0
432,Australia,2013,-25.274398,133.775136,0 to 4,1524375.0,782840.0,741535.0
433,Australia,2013,-25.274398,133.775136,5 to 9,1458636.0,749620.0,709016.0
434,Australia,2013,-25.274398,133.775136,10 to 14,1394915.0,714828.0,680087.0
435,Australia,2013,-25.274398,133.775136,15 to 19,1466322.0,752362.0,713960.0
436,Australia,2013,-25.274398,133.775136,20 to 24,1645662.0,839510.0,806152.0
437,Australia,2013,-25.274398,133.775136,25 to 29,1732064.0,874714.0,857350.0
438,Australia,2013,-25.274398,133.775136,30 to 34,1652555.0,830150.0,822405.0
439,Australia,2013,-25.274398,133.775136,35 to 39,1552804.0,775548.0,777256.0
440,Australia,2013,-25.274398,133.775136,40 to 44,1659367.0,820161.0,839206.0
441,Australia,2013,-25.274398,133.775136,45 to 49,1531499.0,757455.0,774044.0
442,Australia,2013,-25.274398,133.775136,50 to 54,1547308.0,765131.0,782177.0
443,Australia,2013,-25.274398,133.775136,55 to 59,1389209.0,684725.0,704484.0
444,Australia,2013,-25.274398,133.775136,60 to 64,1243035.0,615091.0,627944.0
445,Australia,2013,-25.274398,133.775136,65 to 69,1079676.0,536807.0,542869.0
446,Australia,2013,-25.274398,133.775136,70 to 74,779377.0,381461.0,397916.0
447,Australia,2013,-25.274398,133.775136,75 to 79,588122.0,276169.0,311953.0
448,Australia,2013,-25.274398,133.775136,80 to 84,445445.0,194067.0,251378.0
449,Australia,2013,-25.274398,133.775136,85 and over,437758.0,155526.0,282232.0
450,Australia,2014,-25.274398,133.775136,0 to 4,1541431.0,791208.0,750223.0
451,Australia,2014,-25.274398,133.775136,5 to 9,1496800.0,768999.0,727801.0
452,Australia,2014,-25.274398,133.775136,10 to 14,1401491.0,718938.0,682553.0
453,Australia,2014,-25.274398,133.775136,15 to 19,1470709.0,754389.0,716320.0
454,Australia,2014,-25.274398,133.775136,20 to 24,1661633.0,848183.0,813450.0
455,Australia,2014,-25.274398,133.775136,25 to 29,1756185.0,882620.0,873565.0
456,Australia,2014,-25.274398,133.775136,30 to 34,1704549.0,854052.0,850497.0
457,Australia,2014,-25.274398,133.775136,35 to 39,1555049.0,776498.0,778551.0
458,Australia,2014,-25.274398,133.775136,40 to 44,1663547.0,822560.0,840987.0
459,Australia,2014,-25.274398,133.775136,45 to 49,1539898.0,758910.0,780988.0
460,Australia,2014,-25.274398,133.775136,50 to 54,1561634.0,771232.0,790402.0
461,Australia,2014,-25.274398,133.775136,55 to 59,1417422.0,697760.0,719662.0
462,Australia,2014,-25.274398,133.775136,60 to 64,1263190.0,621800.0,641390.0
463,Australia,2014,-25.274398,133.775136,65 to 69,1118120.0,555428.0,562692.0
464,Australia,2014,-25.274398,133.775136,70 to 74,814286.0,398534.0,415752.0
465,Australia,2014,-25.274398,133.775136,75 to 79,608660.0,286700.0,321960.0
466,Australia,2014,-25.274398,133.775136,80 to 84,446948.0,196233.0,250715.0
467,Australia,2014,-25.274398,133.775136,85 and over,454134.0,163842.0,290292.0
468,Australia,2015,-25.274398,133.775136,0 to 4,1552567.0,797038.0,755529.0
469,Australia,2015,-25.274398,133.775136,5 to 9,1536262.0,788647.0,747615.0
470,Australia,2015,-25.274398,133.775136,10 to 14,1410688.0,724624.0,686064.0
471,Australia,2015,-25.274398,133.775136,15 to 19,1469856.0,752497.0,717359.0
472,Australia,2015,-25.274398,133.775136,20 to 24,1676279.0,856374.0,819905.0
473,Australia,2015,-25.274398,133.775136,25 to 29,1786026.0,895666.0,890360.0
474,Australia,2015,-25.274398,133.775136,30 to 34,1752291.0,874867.0,877424.0
475,Australia,2015,-25.274398,133.775136,35 to 39,1572958.0,785317.0,787641.0
476,Australia,2015,-25.274398,133.775136,40 to 44,1655210.0,819248.0,835962.0
477,Australia,2015,-25.274398,133.775136,45 to 49,1561830.0,767682.0,794148.0
478,Australia,2015,-25.274398,133.775136,50 to 54,1559927.0,769616.0,790311.0
479,Australia,2015,-25.274398,133.775136,55 to 59,1445632.0,710341.0,735291.0
480,Australia,2015,-25.274398,133.775136,60 to 64,1282165.0,628448.0,653717.0
481,Australia,2015,-25.274398,133.775136,65 to 69,1156379.0,573231.0,583148.0
482,Australia,2015,-25.274398,133.775136,70 to 74,850311.0,416272.0,434039.0
483,Australia,2015,-25.274398,133.775136,75 to 79,630532.0,298086.0,332446.0
484,Australia,2015,-25.274398,133.775136,80 to 84,448137.0,197816.0,250321.0
485,Australia,2015,-25.274398,133.775136,85 and over,468945.0,171882.0,297063.0
486,Australia,2016,-25.274398,133.775136,0 to 4,1573626.0,807893.0,765733.0
487,Australia,2016,-25.274398,133.775136,5 to 9,1567281.0,804219.0,763062.0
488,Australia,2016,-25.274398,133.775136,10 to 14,1431690.0,735448.0,696242.0
489,Australia,2016,-25.274398,133.775136,15 to 19,1475154.0,755575.0,719579.0
490,Australia,2016,-25.274398,133.775136,20 to 24,1694074.0,864974.0,829100.0
491,Australia,2016,-25.274398,133.775136,25 to 29,1814296.0,907735.0,906561.0
492,Australia,2016,-25.274398,133.775136,30 to 34,1794085.0,892061.0,902024.0
493,Australia,2016,-25.274398,133.775136,35 to 39,1607462.0,801868.0,805594.0
494,Australia,2016,-25.274398,133.775136,40 to 44,1626776.0,807640.0,819136.0
495,Australia,2016,-25.274398,133.775136,45 to 49,1604930.0,785668.0,819262.0
496,Australia,2016,-25.274398,133.775136,50 to 54,1548476.0,762788.0,785688.0
497,Australia,2016,-25.274398,133.775136,55 to 59,1475915.0,723738.0,752177.0
498,Australia,2016,-25.274398,133.775136,60 to 64,1304891.0,637586.0,667305.0
499,Australia,2016,-25.274398,133.775136,65 to 69,1193073.0,589110.0,603963.0
500,Australia,2016,-25.274398,133.775136,70 to 74,890196.0,436841.0,453355.0
501,Australia,2016,-25.274398,133.775136,75 to 79,651200.0,308155.0,343045.0
502,Australia,2016,-25.274398,133.775136,80 to 84,455103.0,202502.0,252601.0
503,Australia,2016,-25.274398,133.775136,85 and over,482679.0,179238.0,303441.0
504,Australia,2017,-25.274398,133.775136,0 to 4,1578994.0,811093.0,767901.0
505,Australia,2017,-25.274398,133.775136,5 to 9,1586851.0,814019.0,772832.0
506,Australia,2017,-25.274398,133.775136,10 to 14,1473263.0,757231.0,716032.0
507,Australia,2017,-25.274398,133.775136,15 to 19,1482600.0,760068.0,722532.0
508,Australia,2017,-25.274398,133.775136,20 to 24,1719088.0,878560.0,840528.0
509,Australia,2017,-25.274398,133.775136,25 to 29,1849231.0,924848.0,924383.0
510,Australia,2017,-25.274398,133.775136,30 to 34,1833059.0,908609.0,924450.0
511,Australia,2017,-25.274398,133.775136,35 to 39,1661236.0,828146.0,833090.0
512,Australia,2017,-25.274398,133.775136,40 to 44,1604013.0,797760.0,806253.0
513,Australia,2017,-25.274398,133.775136,45 to 49,1648503.0,807186.0,841317.0
514,Australia,2017,-25.274398,133.775136,50 to 54,1535714.0,754634.0,781080.0
515,Australia,2017,-25.274398,133.775136,55 to 59,1506432.0,738626.0,767806.0
516,Australia,2017,-25.274398,133.775136,60 to 64,1332034.0,649290.0,682744.0
517,Australia,2017,-25.274398,133.775136,65 to 69,1193472.0,586613.0,606859.0
518,Australia,2017,-25.274398,133.775136,70 to 74,958102.0,470416.0,487686.0
519,Australia,2017,-25.274398,133.775136,75 to 79,677142.0,321691.0,355451.0
520,Australia,2017,-25.274398,133.775136,80 to 84,469203.0,209914.0,259289.0
521,Australia,2017,-25.274398,133.775136,85 and over,492923.0,185066.0,307857.0
522,Australia,2018,-25.274398,133.775136,0 to 4,1572293.0,807995.0,764298.0
523,Australia,2018,-25.274398,133.775136,5 to 9,1604540.0,823433.0,781107.0
524,Australia,2018,-25.274398,133.775136,10 to 14,1515917.0,779271.0,736646.0
525,Australia,2018,-25.274398,133.775136,15 to 19,1490744.0,765044.0,725700.0
526,Australia,2018,-25.274398,133.775136,20 to 24,1739635.0,890402.0,849233.0
527,Australia,2018,-25.274398,133.775136,25 to 29,1877318.0,940094.0,937224.0
528,Australia,2018,-25.274398,133.775136,30 to 34,1862826.0,920987.0,941839.0
529,Australia,2018,-25.274398,133.775136,35 to 39,1722891.0,857690.0,865201.0
530,Australia,2018,-25.274398,133.775136,40 to 44,1594055.0,793288.0,800767.0
531,Australia,2018,-25.274398,133.775136,45 to 49,1672110.0,819629.0,852481.0
532,Australia,2018,-25.274398,133.775136,50 to 54,1528886.0,749652.0,779234.0
533,Australia,2018,-25.274398,133.775136,55 to 59,1529435.0,749988.0,779447.0
534,Australia,2018,-25.274398,133.775136,60 to 64,1359063.0,661359.0,697704.0
535,Australia,2018,-25.274398,133.775136,65 to 69,1206918.0,589877.0,617041.0
536,Australia,2018,-25.274398,133.775136,70 to 74,1017126.0,499504.0,517622.0
537,Australia,2018,-25.274398,133.775136,75 to 79,700028.0,333721.0,366307.0
538,Australia,2018,-25.274398,133.775136,80 to 84,485840.0,218461.0,267379.0
539,Australia,2018,-25.274398,133.775136,85 and over,503063.0,190647.0,312416.0
540,Australia,2019,-25.274398,133.775136,0 to 4,1568205.0,806625.0,761580.0
541,Australia,2019,-25.274398,133.775136,5 to 9,1618582.0,830275.0,788307.0
542,Australia,2019,-25.274398,133.775136,10 to 14,1555840.0,799164.0,756676.0
543,Australia,2019,-25.274398,133.775136,15 to 19,1499101.0,770645.0,728456.0
544,Australia,2019,-25.274398,133.775136,20 to 24,1749781.0,899060.0,850721.0
545,Australia,2019,-25.274398,133.775136,25 to 29,1906892.0,957746.0,949146.0
546,Australia,2019,-25.274398,133.775136,30 to 34,1892962.0,933587.0,959375.0
547,Australia,2019,-25.274398,133.775136,35 to 39,1782395.0,885449.0,896946.0
548,Australia,2019,-25.274398,133.775136,40 to 44,1596214.0,793623.0,802591.0
549,Australia,2019,-25.274398,133.775136,45 to 49,1679757.0,825686.0,854071.0
550,Australia,2019,-25.274398,133.775136,50 to 54,1535799.0,750782.0,785017.0
551,Australia,2019,-25.274398,133.775136,55 to 59,1548138.0,757941.0,790197.0
552,Australia,2019,-25.274398,133.775136,60 to 64,1391949.0,677332.0,714617.0
553,Australia,2019,-25.274398,133.775136,65 to 69,1227503.0,596458.0,631045.0
554,Australia,2019,-25.274398,133.775136,70 to 74,1058192.0,518927.0,539265.0
555,Australia,2019,-25.274398,133.775136,75 to 79,734364.0,351089.0,383275.0
556,Australia,2019,-25.274398,133.775136,80 to 84,505101.0,227926.0,277175.0
557,Australia,2019,-25.274398,133.775136,85 and over,514970.0,197062.0,317908.0
558,Australia,2020,-25.274398,133.775136,0 to 4,1556615.0,801098.0,755517.0
559,Australia,2020,-25.274398,133.775136,5 to 9,1628393.0,835704.0,792689.0
560,Australia,2020,-25.274398,133.775136,10 to 14,1595700.0,818988.0,776712.0
561,Australia,2020,-25.274398,133.775136,15 to 19,1490916.0,766830.0,724086.0
562,Australia,2020,-25.274398,133.775136,20 to 24,1711835.0,879648.0,832187.0
563,Australia,2020,-25.274398,133.775136,25 to 29,1906650.0,960855.0,945795.0
564,Australia,2020,-25.274398,133.775136,30 to 34,1923507.0,948408.0,975099.0
565,Australia,2020,-25.274398,133.775136,35 to 39,1834641.0,908661.0,925980.0
566,Australia,2020,-25.274398,133.775136,40 to 44,1619843.0,804892.0,814951.0
567,Australia,2020,-25.274398,133.775136,45 to 49,1676625.0,825821.0,850804.0
568,Australia,2020,-25.274398,133.775136,50 to 54,1564493.0,763037.0,801456.0
569,Australia,2020,-25.274398,133.775136,55 to 59,1556320.0,759928.0,796392.0
570,Australia,2020,-25.274398,133.775136,60 to 64,1437731.0,697590.0,740141.0
571,Australia,2020,-25.274398,133.775136,65 to 69,1259191.0,609196.0,649995.0
572,Australia,2020,-25.274398,133.775136,70 to 74,1105596.0,540719.0,564877.0
573,Australia,2020,-25.274398,133.775136,75 to 79,773960.0,370925.0,403035.0
574,Australia,2020,-25.274398,133.775136,80 to 84,528516.0,239880.0,288636.0
